"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","4,886.3",""
"2014","European Union (28 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.3",""
"2014","European Union (28 countries)","Current prices, million euro","Gross domestic product at market prices","14,044,696.2",""
"2014","European Union (28 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,255,786.9",""
"2014","European Union (15 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.9",""
"2014","European Union (15 countries)","Current prices, million euro","Gross domestic product at market prices","12,915,166.7",""
"2014","European Union (15 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,157,725.6",""
"2014","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8",""
"2014","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","10,121,035.9",""
"2014","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,686,777.9",""
"2014","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8",""
"2014","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","10,157,604.1",""
"2014","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,720,011.4",""
"2014","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.7",""
"2014","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","9,937,824.7",""
"2014","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,513,654.9",""
"2014","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.6",""
"2014","Belgium","Current prices, million euro","Gross domestic product at market prices","400,288.2",""
"2014","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","378,331.0",""
"2014","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.2",""
"2014","Bulgaria","Current prices, million euro","Gross domestic product at market prices","42,762.2",""
"2014","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","39,833.1",""
"2014","Czech Republic","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.2",""
"2014","Czech Republic","Current prices, million euro","Gross domestic product at market prices","156,660.0",""
"2014","Czech Republic","Chain linked volumes (2010), million euro","Gross domestic product at market prices","161,738.6",""
"2014","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.2",""
"2014","Denmark","Current prices, million euro","Gross domestic product at market prices","265,757.0",""
"2014","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","253,316.0",""
"2014","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.7",""
"2014","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,932,470.0",""
"2014","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,752,924.0",""
"2014","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.7",""
"2014","Estonia","Current prices, million euro","Gross domestic product at market prices","19,766.3",""
"2014","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,323.2",""
"2014","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.4",""
"2014","Ireland","Current prices, million euro","Gross domestic product at market prices","194,537.2",""
"2014","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","190,093.7",""
"2014","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","82.1","p"
"2014","Greece","Current prices, million euro","Gross domestic product at market prices","178,656.5","p"
"2014","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","185,586.1","p"
"2014","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","95.8",""
"2014","Spain","Current prices, million euro","Gross domestic product at market prices","1,037,820.0",""
"2014","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,035,180.0",""
"2014","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.8",""
"2014","France","Current prices, million euro","Gross domestic product at market prices","2,147,609.0",""
"2014","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,075,016.0",""
"2014","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.7",""
"2014","Croatia","Current prices, million euro","Gross domestic product at market prices","43,391.3",""
"2014","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","43,644.3",""
"2014","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.2",""
"2014","Italy","Current prices, million euro","Gross domestic product at market prices","1,621,827.2",""
"2014","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,542,923.8",""
"2014","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","90.2",""
"2014","Cyprus","Current prices, million euro","Gross domestic product at market prices","17,605.9",""
"2014","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,407.8",""
"2014","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.7",""
"2014","Latvia","Current prices, million euro","Gross domestic product at market prices","23,681.5",""
"2014","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","20,581.4",""
"2014","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.0",""
"2014","Lithuania","Current prices, million euro","Gross domestic product at market prices","36,568.3",""
"2014","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","33,068.3",""
"2014","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.0",""
"2014","Luxembourg","Current prices, million euro","Gross domestic product at market prices","49,993.0",""
"2014","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","45,009.1",""
"2014","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.4",""
"2014","Hungary","Current prices, million euro","Gross domestic product at market prices","105,573.9",""
"2014","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","105,153.7",""
"2014","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.7",""
"2014","Malta","Current prices, million euro","Gross domestic product at market prices","8,449.1",""
"2014","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,768.5",""
"2014","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8",""
"2014","Netherlands","Current prices, million euro","Gross domestic product at market prices","663,008.0",""
"2014","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","643,023.7",""
"2014","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.5",""
"2014","Austria","Current prices, million euro","Gross domestic product at market prices","333,062.6",""
"2014","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","309,237.3",""
"2014","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.7",""
"2014","Poland","Current prices, million euro","Gross domestic product at market prices","411,005.2",""
"2014","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","404,290.9",""
"2014","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.0",""
"2014","Portugal","Current prices, million euro","Gross domestic product at market prices","173,079.1",""
"2014","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","169,108.3",""
"2014","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.5",""
"2014","Romania","Current prices, million euro","Gross domestic product at market prices","150,357.5",""
"2014","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","137,564.2",""
"2014","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.7",""
"2014","Slovenia","Current prices, million euro","Gross domestic product at market prices","37,614.9",""
"2014","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","36,157.8",""
"2014","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.0",""
"2014","Slovakia","Current prices, million euro","Gross domestic product at market prices","76,087.8",""
"2014","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","73,658.3",""
"2014","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.7",""
"2014","Finland","Current prices, million euro","Gross domestic product at market prices","205,474.0",""
"2014","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","186,553.0",""
"2014","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.3",""
"2014","Sweden","Current prices, million euro","Gross domestic product at market prices","432,691.1",""
"2014","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","392,476.9",""
"2014","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.3",""
"2014","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,278,894.0",""
"2014","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,994,139.3",""
"2014","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.0",""
"2014","Iceland","Current prices, million euro","Gross domestic product at market prices","13,037.8",""
"2014","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,060.4",""
"2014","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2014","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5,026.4","p"
"2014","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2014","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.9",""
"2014","Norway","Current prices, million euro","Gross domestic product at market prices","376,647.6",""
"2014","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","346,315.5",""
"2014","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.2",""
"2014","Switzerland","Current prices, million euro","Gross domestic product at market prices","534,923.7",""
"2014","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","472,758.0",""
"2014","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2014","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,457.9",""
"2014","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,307.4",""
"2014","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.7",""
"2014","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","Gross domestic product at market prices","8,562.0",""
"2014","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,723.8",""
"2014","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.9",""
"2014","Albania","Current prices, million euro","Gross domestic product at market prices","9,968.6",""
"2014","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,617.8",""
"2014","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.1",""
"2014","Serbia","Current prices, million euro","Gross domestic product at market prices","33,318.6",""
"2014","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","30,084.2",""
"2014","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","132.8",""
"2014","Turkey","Current prices, million euro","Gross domestic product at market prices","703,411.6",""
"2014","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","771,886.5",""
"2014","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.7",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":",""
"2014","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.4",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","5,567.5",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","4,946.0",""
"2015","European Union (28 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.7",""
"2015","European Union (28 countries)","Current prices, million euro","Gross domestic product at market prices","14,797,452.2",""
"2015","European Union (28 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,561,437.1",""
"2015","European Union (15 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.2",""
"2015","European Union (15 countries)","Current prices, million euro","Gross domestic product at market prices","13,611,202.3",""
"2015","European Union (15 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,422,391.9",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.9",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","10,515,147.2",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,921,279.7",""
"2015","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.9",""
"2015","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","10,515,147.2",""
"2015","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,921,279.7",""
"2015","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.8",""
"2015","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","10,288,270.2",""
"2015","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,708,811.7",""
"2015","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.1",""
"2015","Belgium","Current prices, million euro","Gross domestic product at market prices","410,435.2",""
"2015","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","383,644.6",""
"2015","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.0",""
"2015","Bulgaria","Current prices, million euro","Gross domestic product at market prices","45,286.5",""
"2015","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","41,274.0",""
"2015","Czech Republic","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.7",""
"2015","Czech Republic","Current prices, million euro","Gross domestic product at market prices","168,473.3",""
"2015","Czech Republic","Chain linked volumes (2010), million euro","Gross domestic product at market prices","170,325.7",""
"2015","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.8",""
"2015","Denmark","Current prices, million euro","Gross domestic product at market prices","271,777.7",""
"2015","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","257,385.8",""
"2015","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.6",""
"2015","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3,043,650.0",""
"2015","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,800,913.1",""
"2015","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.7",""
"2015","Estonia","Current prices, million euro","Gross domestic product at market prices","20,347.7",""
"2015","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,613.2",""
"2015","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","142.4",""
"2015","Ireland","Current prices, million euro","Gross domestic product at market prices","262,037.4",""
"2015","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","238,676.5",""
"2015","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","81.9","p"
"2015","Greece","Current prices, million euro","Gross domestic product at market prices","176,312.0","p"
"2015","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","185,046.2","p"
"2015","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.1","p"
"2015","Spain","Current prices, million euro","Gross domestic product at market prices","1,079,998.0","p"
"2015","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,070,710.0","p"
"2015","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.9","p"
"2015","France","Current prices, million euro","Gross domestic product at market prices","2,194,243.0","p"
"2015","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,097,166.0","p"
"2015","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.0",""
"2015","Croatia","Current prices, million euro","Gross domestic product at market prices","44,521.7",""
"2015","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","44,668.8",""
"2015","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.1",""
"2015","Italy","Current prices, million euro","Gross domestic product at market prices","1,652,152.5",""
"2015","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,558,317.2",""
"2015","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","92.0",""
"2015","Cyprus","Current prices, million euro","Gross domestic product at market prices","17,742.0",""
"2015","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,752.3",""
"2015","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.0",""
"2015","Latvia","Current prices, million euro","Gross domestic product at market prices","24,353.1",""
"2015","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","21,165.2",""
"2015","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.4",""
"2015","Lithuania","Current prices, million euro","Gross domestic product at market prices","37,426.6",""
"2015","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","33,741.1",""
"2015","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.2",""
"2015","Luxembourg","Current prices, million euro","Gross domestic product at market prices","52,101.9",""
"2015","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","46,297.2",""
"2015","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.0",""
"2015","Hungary","Current prices, million euro","Gross domestic product at market prices","110,722.9",""
"2015","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","108,694.4",""
"2015","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.2",""
"2015","Malta","Current prices, million euro","Gross domestic product at market prices","9,266.1",""
"2015","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,327.2",""
"2015","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.1",""
"2015","Netherlands","Current prices, million euro","Gross domestic product at market prices","683,457.0",""
"2015","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","657,560.9",""
"2015","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.6",""
"2015","Austria","Current prices, million euro","Gross domestic product at market prices","344,493.2",""
"2015","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","312,613.7",""
"2015","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.0",""
"2015","Poland","Current prices, million euro","Gross domestic product at market prices","430,054.7",""
"2015","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","419,834.3",""
"2015","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","95.7",""
"2015","Portugal","Current prices, million euro","Gross domestic product at market prices","179,809.1",""
"2015","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","172,189.6",""
"2015","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.8",""
"2015","Romania","Current prices, million euro","Gross domestic product at market prices","160,313.7",""
"2015","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","143,030.8",""
"2015","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.0",""
"2015","Slovenia","Current prices, million euro","Gross domestic product at market prices","38,836.6",""
"2015","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","36,974.6",""
"2015","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.2",""
"2015","Slovakia","Current prices, million euro","Gross domestic product at market prices","78,896.4",""
"2015","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","76,494.2",""
"2015","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.7",""
"2015","Finland","Current prices, million euro","Gross domestic product at market prices","209,581.0",""
"2015","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","186,537.0",""
"2015","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.1",""
"2015","Sweden","Current prices, million euro","Gross domestic product at market prices","449,014.8",""
"2015","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","410,224.6",""
"2015","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.8",""
"2015","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,602,139.6",""
"2015","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,040,920.6",""
"2015","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.7",""
"2015","Iceland","Current prices, million euro","Gross domestic product at market prices","15,258.8",""
"2015","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,532.0",""
"2015","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2015","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5,607.3","e"
"2015","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2015","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.0",""
"2015","Norway","Current prices, million euro","Gross domestic product at market prices","348,408.4",""
"2015","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","353,138.2",""
"2015","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.5","p"
"2015","Switzerland","Current prices, million euro","Gross domestic product at market prices","612,168.9","p"
"2015","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","478,555.8","p"
"2015","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2015","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,624.7",""
"2015","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,419.6",""
"2015","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.8",""
"2015","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","Gross domestic product at market prices","9,072.3",""
"2015","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,021.6",""
"2015","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.3","p"
"2015","Albania","Current prices, million euro","Gross domestic product at market prices","10,217.5","p"
"2015","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,832.3","p"
"2015","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8",""
"2015","Serbia","Current prices, million euro","Gross domestic product at market prices","33,491.0",""
"2015","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","30,312.1",""
"2015","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","140.9",""
"2015","Turkey","Current prices, million euro","Gross domestic product at market prices","772,978.8",""
"2015","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","818,862.7",""
"2015","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.8",""
"2015","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":",""
"2015","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.0",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","5,806.9",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,148.5",""
"2016","European Union (28 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.8",""
"2016","European Union (28 countries)","Current prices, million euro","Gross domestic product at market prices","14,905,007.8",""
"2016","European Union (28 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,824,157.6",""
"2016","European Union (15 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.1",""
"2016","European Union (15 countries)","Current prices, million euro","Gross domestic product at market prices","13,690,312.6",""
"2016","European Union (15 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,650,810.3",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.8",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","10,788,834.8",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,100,947.3",""
"2016","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.8",""
"2016","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","10,788,834.8",""
"2016","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,100,947.3",""
"2016","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.6",""
"2016","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","10,554,503.7",""
"2016","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,882,187.8",""
"2016","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.6",""
"2016","Belgium","Current prices, million euro","Gross domestic product at market prices","423,048.4",""
"2016","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","389,268.9",""
"2016","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.2",""
"2016","Bulgaria","Current prices, million euro","Gross domestic product at market prices","48,128.6",""
"2016","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","42,900.7",""
"2016","Czech Republic","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.5",""
"2016","Czech Republic","Current prices, million euro","Gross domestic product at market prices","176,564.3",""
"2016","Czech Republic","Chain linked volumes (2010), million euro","Gross domestic product at market prices","174,742.8",""
"2016","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.9",""
"2016","Denmark","Current prices, million euro","Gross domestic product at market prices","277,489.1",""
"2016","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","262,441.0",""
"2016","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.7",""
"2016","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3,144,050.0",""
"2016","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,855,352.4",""
"2016","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","122.2",""
"2016","Estonia","Current prices, million euro","Gross domestic product at market prices","21,098.3",""
"2016","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,976.6",""
"2016","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","149.7",""
"2016","Ireland","Current prices, million euro","Gross domestic product at market prices","275,567.1",""
"2016","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","250,947.8",""
"2016","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","81.7","p"
"2016","Greece","Current prices, million euro","Gross domestic product at market prices","174,199.3","p"
